ID;ROW_NUMBER;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;PLANT;TYPE;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;CUSTOMER_NUMBER;COUNTRY;CITY;POSTAL_CODE;REGION;AREA;DISTRIBUTION_CHANNEL;SCORE_0;SCORE_1;SCORE_2;SCORE_3;SCORE_4;SCORE_5;SCORE_6;SCORE_7;SCORE_8;SCORE_9;SCORE_10
.1~6752;6752;3;10;03-oct;30/01/2021 00:00;6;30;E5;Non-buyer;EE-T02;Cream;Trading Goods;T02;;Cream;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;1;0;0;0;0;0
.1~6753;6753;3;10;03-oct;30/01/2021 00:00;6;30;E5;Non-buyer;EE-T02;Cream;Trading Goods;T02;;Cream;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;1;0;0;0;0
.1~6754;6754;3;10;03-oct;30/01/2021 00:00;6;30;E5;Buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;0;0;1;1
.1~6755;6755;3;10;03-oct;30/01/2021 00:00;6;30;E5;Buyer;EE-T05;Butter;Trading Goods;T05;;Butter;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;0;0;1;0;0
.1~6756;6756;3;10;03-oct;30/01/2021 00:00;6;30;E5;Non-buyer;EE-T05;Butter;Trading Goods;T05;;Butter;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;0;0;0;0;1;0
.1~6757;6757;3;10;03-oct;30/01/2021 00:00;6;30;E5;Non-buyer;EE-T05;Butter;Trading Goods;T05;;Butter;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;1;0;0;0;0
.1~6758;6758;3;10;03-oct;30/01/2021 00:00;6;30;E5;Non-buyer;EE-T05;Butter;Trading Goods;T05;;Butter;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;1;1;0;0;0;0
.1~6759;6759;3;10;03-oct;30/01/2021 00:00;6;30;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;0;0;0;0;1;2
.1~6760;6760;3;10;03-oct;30/01/2021 00:00;6;30;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;1;0;0;0;0
.1~6761;6761;4;1;04-janv;31/01/2021 00:00;7;31;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~6762;6762;4;1;04-janv;31/01/2021 00:00;7;31;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;1;1;1;0;0;0
.1~6763;6763;4;1;04-janv;31/01/2021 00:00;7;31;E5;Buyer;EE-T02;Cream;Trading Goods;T02;;Cream;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;0;0;0;0;1
.1~6764;6764;4;1;04-janv;31/01/2021 00:00;7;31;E5;Non-buyer;EE-T04;Cheese;Trading Goods;T04;;Cheese;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;0;0;0;0;1
.1~6765;6765;4;1;04-janv;31/01/2021 00:00;7;31;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~6766;6766;4;1;04-janv;31/01/2021 00:00;7;31;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;1;0;0;0;0
.1~6767;6767;4;2;04-févr;01/02/2021 00:00;7;32;E5;Buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;0;1;2;4;2
.1~6768;6768;4;2;04-févr;01/02/2021 00:00;7;32;E5;Buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;0;2;3
.1~6769;6769;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;0;0;1;4;4
.1~6770;6770;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;1;3;4;2
.1~6771;6771;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;0;1;1;1;0
.1~6772;6772;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;1;1;1;0;0;0
.1~6773;6773;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;1;0;0
.1~6774;6774;4;2;04-févr;01/02/2021 00:00;7;32;E5;Buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;0;1;2;2;0
.1~6775;6775;4;2;04-févr;01/02/2021 00:00;7;32;E5;Buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;0;0;1;3;4
.1~6776;6776;4;2;04-févr;01/02/2021 00:00;7;32;E5;Buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;0;0;1;1;0
.1~6777;6777;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;1;1;1;1;0;0
.1~6778;6778;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;1;1;2;1;0;0;0
.1~6779;6779;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;1;1;1;1;0;0
.1~6780;6780;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;0;1;1;1;0
.1~6781;6781;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~6782;6782;4;2;04-févr;01/02/2021 00:00;7;32;E5;Buyer;EE-T04;Cheese;Trading Goods;T04;;Cheese;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;0;0;0;1;1
.1~6783;6783;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T04;Cheese;Trading Goods;T04;;Cheese;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;0;1;0
.1~6784;6784;4;2;04-févr;01/02/2021 00:00;7;32;E5;Buyer;EE-T05;Butter;Trading Goods;T05;;Butter;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;0;0;1;0;0
.1~6785;6785;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T05;Butter;Trading Goods;T05;;Butter;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;0;1;1;1;0
.1~6786;6786;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T05;Butter;Trading Goods;T05;;Butter;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;1;0;0;0;0
.1~6787;6787;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T05;Butter;Trading Goods;T05;;Butter;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;0;0;0;0
.1~6788;6788;4;2;04-févr;01/02/2021 00:00;7;32;E5;Buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;0;0;2;2
.1~6789;6789;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;1;1;0;0;0;0
.1~6790;6790;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;0;0;1;0
.1~6791;6791;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~6792;6792;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;0;1;1;1;0
.1~6793;6793;4;2;04-févr;01/02/2021 00:00;7;32;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;1;1;0;0
.1~6794;6794;4;3;04-mars;02/02/2021 00:00;7;33;E5;Buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;1;1;1;0
.1~6795;6795;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;1;1;1;0;0;0
.1~6796;6796;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;1;1;0;0;0;0
.1~6797;6797;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;1;2;2;1;0;0;0
.1~6798;6798;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;0;0;1;0;0;0
.1~6799;6799;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T02;Cream;Trading Goods;T02;;Cream;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;0;0;0;0;1
.1~6800;6800;4;3;04-mars;02/02/2021 00:00;7;33;E5;Buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;0;0;1;2;1
.1~6801;6801;4;3;04-mars;02/02/2021 00:00;7;33;E5;Buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;1;1;2;1;0;0
.1~6802;6802;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;1;1;0;0;0;0
.1~6803;6803;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;1;2;2;1;0;0;0
.1~6804;6804;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;0;0;0;0;1
.1~6805;6805;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;1;1;2;1;0;0;0;0
.1~6806;6806;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;1;2;2;1;0;0
.1~6807;6807;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;1;1;0
.1~6808;6808;4;3;04-mars;02/02/2021 00:00;7;33;E5;Buyer;EE-T04;Cheese;Trading Goods;T04;;Cheese;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;0;0;1;1
.1~6809;6809;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T04;Cheese;Trading Goods;T04;;Cheese;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;1;0;0
.1~6810;6810;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T05;Butter;Trading Goods;T05;;Butter;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;1;0;0;0;0
.1~6811;6811;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T05;Butter;Trading Goods;T05;;Butter;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;0;0;0;0
.1~6812;6812;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T05;Butter;Trading Goods;T05;;Butter;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;0;0;0;0
.1~6813;6813;4;3;04-mars;02/02/2021 00:00;7;33;E5;Buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;0;0;1;2
.1~6814;6814;4;3;04-mars;02/02/2021 00:00;7;33;E5;Buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;1;1;0;0;0
.1~6815;6815;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;0;0;1;0;0
.1~6816;6816;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;1;1;0;0;0;0
.1~6817;6817;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;1;1;1;0;0;0;0
.1~6818;6818;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;0;0;1;1;1;0
.1~6819;6819;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;1;0;0
.1~6820;6820;4;3;04-mars;02/02/2021 00:00;7;33;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;0;0;0;0
.1~6821;6821;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;1;1;1;1;0;0;0
.1~6822;6822;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;1;2;2;2;1;0;0
.1~6823;6823;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;1;2;1;0;0
.1~6824;6824;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T02;Cream;Trading Goods;T02;;Cream;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;0;0;1;1
.1~6825;6825;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T02;Cream;Trading Goods;T02;;Cream;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;0;0;0;1;2
.1~6826;6826;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T02;Cream;Trading Goods;T02;;Cream;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;0;0;0;0
.1~6827;6827;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T02;Cream;Trading Goods;T02;;Cream;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;0;1;1
.1~6828;6828;4;4;04-avr;03/02/2021 00:00;7;34;E5;Buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;0;0;1;2;1
.1~6829;6829;4;4;04-avr;03/02/2021 00:00;7;34;E5;Buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;0;0;0;1;1
.1~6830;6830;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;1;2;1;1;0;0
.1~6831;6831;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;1;1;2;1;0;0;0
.1~6832;6832;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~6833;6833;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;1;1;1;1;0;0
.1~6834;6834;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T04;Cheese;Trading Goods;T04;;Cheese;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;0;1;1;0
.1~6835;6835;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T04;Cheese;Trading Goods;T04;;Cheese;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;0;1;0
.1~6836;6836;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T05;Butter;Trading Goods;T05;;Butter;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;0;0;0;1;1
.1~6837;6837;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T05;Butter;Trading Goods;T05;;Butter;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;0;0;0;1;1
.1~6838;6838;4;4;04-avr;03/02/2021 00:00;7;34;E5;Buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;0;0;1;1
.1~6839;6839;4;4;04-avr;03/02/2021 00:00;7;34;E5;Buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;1;0;0
.1~6840;6840;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;1;1;0;0
.1~6841;6841;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;1;1;0;0;0
.1~6842;6842;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~6843;6843;4;4;04-avr;03/02/2021 00:00;7;34;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~6844;6844;4;5;04-mai;04/02/2021 00:00;7;35;E5;Buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;0;0;0;2;4
.1~6845;6845;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;1;1;1;0;0;0;0
.1~6846;6846;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;1;1;1;0;0;0
.1~6847;6847;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;1;1;0;0;0;0;0
.1~6848;6848;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T01;Milk;Trading Goods;T01;;Milk;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~6849;6849;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T02;Cream;Trading Goods;T02;;Cream;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;0;0;0;0;1;0
.1~6850;6850;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T02;Cream;Trading Goods;T02;;Cream;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;0;1;0;0;0
.1~6851;6851;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T02;Cream;Trading Goods;T02;;Cream;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;1;0;0;0;0;0
.1~6852;6852;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T02;Cream;Trading Goods;T02;;Cream;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;1;0;0;0;0
.1~6853;6853;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;0;0;1;0;0;0
.1~6854;6854;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;1;2;2;2;0;0
.1~6855;6855;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~6856;6856;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~6857;6857;4;5;04-mai;04/02/2021 00:00;7;35;E5;Buyer;EE-T04;Cheese;Trading Goods;T04;;Cheese;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;0;1;1
.1~6858;6858;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T04;Cheese;Trading Goods;T04;;Cheese;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;0;0;1
.1~6859;6859;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T05;Butter;Trading Goods;T05;;Butter;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;0;0;0;1;1;1
.1~6860;6860;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T05;Butter;Trading Goods;T05;;Butter;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;1;0;0
.1~6861;6861;4;5;04-mai;04/02/2021 00:00;7;35;E5;Buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;0;1;1;1;0
.1~6862;6862;4;5;04-mai;04/02/2021 00:00;7;35;E5;Non-buyer;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;0;0;0;0;1;0
