ID;ROW_NUMBER;PLANT;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;EVENT_TYPE;DOCUMENT_TYPE;MOVEMENT_TYPE;STORAGE_LOCATION;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;DEBIT_CREDIT_INDICATOR;UNIT;QUANTITY_ABS;QUANTITY
.1~124;124;A5;02;06;02/06;16/01/2021 00:00;4;16;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;120;120
.1~125;125;A5;02;06;02/06;16/01/2021 00:00;4;16;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;368;-368
.1~126;126;A5;02;06;02/06;16/01/2021 00:00;4;16;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;118;118
.1~127;127;A5;02;06;02/06;16/01/2021 00:00;4;16;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;130;130
.1~128;128;A5;02;06;02/06;16/01/2021 00:00;4;16;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;134;134
.1~129;129;A5;02;06;02/06;16/01/2021 00:00;4;16;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;133;133
.1~130;130;A5;02;06;02/06;16/01/2021 00:00;4;16;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;133;133
.1~131;131;A5;02;06;02/06;16/01/2021 00:00;4;16;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;400;-400
.1~132;132;A5;02;06;02/06;16/01/2021 00:00;4;16;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;565;-565
.1~133;133;A5;02;06;02/06;16/01/2021 00:00;4;16;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;242;242
.1~134;134;A5;02;06;02/06;16/01/2021 00:00;4;16;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;80;80
.1~135;135;A5;02;06;02/06;16/01/2021 00:00;4;16;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;243;243
.1~136;136;A5;02;07;02/07;17/01/2021 00:00;4;17;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;66;-66
.1~137;137;A5;02;07;02/07;17/01/2021 00:00;4;17;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;66;-66
.1~138;138;A5;02;07;02/07;17/01/2021 00:00;4;17;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;24;-24
.1~139;139;A5;02;07;02/07;17/01/2021 00:00;4;17;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;58;-58
.1~140;140;A5;02;07;02/07;17/01/2021 00:00;4;17;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;17;-17
.1~141;141;A5;02;07;02/07;17/01/2021 00:00;4;17;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;130;-130
.1~142;142;A5;02;07;02/07;17/01/2021 00:00;4;17;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;29;-29
.1~143;143;A5;02;08;02/08;18/01/2021 00:00;4;18;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;28;-28
.1~144;144;A5;02;08;02/08;18/01/2021 00:00;4;18;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;54;-54
.1~145;145;A5;02;08;02/08;18/01/2021 00:00;4;18;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;22;-22
.1~146;146;A5;02;08;02/08;18/01/2021 00:00;4;18;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;25;-25
.1~147;147;A5;02;08;02/08;18/01/2021 00:00;4;18;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;25;-25
.1~148;148;A5;02;08;02/08;18/01/2021 00:00;4;18;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;93;-93
.1~149;149;A5;02;09;02/09;19/01/2021 00:00;4;19;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;62;-62
.1~150;150;A5;02;09;02/09;19/01/2021 00:00;4;19;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;20;-20
.1~151;151;A5;02;09;02/09;19/01/2021 00:00;4;19;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;30;-30
.1~152;152;A5;02;09;02/09;19/01/2021 00:00;4;19;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;134;-134
.1~153;153;A5;02;09;02/09;19/01/2021 00:00;4;19;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;21;-21
.1~154;154;A5;02;09;02/09;19/01/2021 00:00;4;19;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;40;-40
.1~155;155;A5;02;09;02/09;19/01/2021 00:00;4;19;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;40;-40
.1~156;156;A5;02;09;02/09;19/01/2021 00:00;4;19;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;48;-48
.1~157;157;A5;02;09;02/09;19/01/2021 00:00;4;19;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;48;-48
.1~158;158;A5;02;10;02/10;20/01/2021 00:00;4;20;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;29;-29
.1~159;159;A5;02;10;02/10;20/01/2021 00:00;4;20;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;22;-22
.1~160;160;A5;02;10;02/10;20/01/2021 00:00;4;20;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;54;-54
.1~161;161;A5;02;10;02/10;20/01/2021 00:00;4;20;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;25;-25
.1~162;162;A5;02;10;02/10;20/01/2021 00:00;4;20;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;75;-75
.1~163;163;A5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;52;-52
.1~164;164;A5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;72;-72
.1~165;165;A5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;23;-23
.1~166;166;A5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;60;-60
.1~167;167;A5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;24;-24
.1~168;168;A5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;25;-25
.1~169;169;A5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;55;-55
.1~170;170;A5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;56;-56
.1~171;171;A5;03;01;03/01;21/01/2021 00:00;5;21;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;27;-27
.1~172;172;A5;03;02;03/02;22/01/2021 00:00;5;22;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;14;-14
.1~173;173;A5;03;02;03/02;22/01/2021 00:00;5;22;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;50;-50
.1~174;174;A5;03;02;03/02;22/01/2021 00:00;5;22;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;21;-21
.1~175;175;A5;03;02;03/02;22/01/2021 00:00;5;22;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;22;-22
.1~176;176;A5;03;03;03/03;23/01/2021 00:00;5;23;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;145;145
.1~177;177;A5;03;03;03/03;23/01/2021 00:00;5;23;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;AA-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;127;127
.1~178;178;A5;03;03;03/03;23/01/2021 00:00;5;23;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;584;584
.1~179;179;A5;03;03;03/03;23/01/2021 00:00;5;23;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;346;346
.1~180;180;A5;03;03;03/03;23/01/2021 00:00;5;23;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;311;311
.1~181;181;A5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;29;-29
.1~182;182;A5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;68;-68
.1~183;183;A5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;30;-30
.1~184;184;A5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;21;-21
.1~185;185;A5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;24;-24
.1~186;186;A5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;56;-56
.1~187;187;A5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;44;-44
.1~188;188;A5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;9;-9
.1~189;189;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;106;106
.1~190;190;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;106;106
.1~191;191;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;300;300
.1~192;192;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;512;-512
.1~193;193;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;127;-127
.1~194;194;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;50;50
.1~195;195;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;27;27
.1~196;196;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;50;50
.1~197;197;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;294;294
.1~198;198;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;294;294
.1~199;199;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;882;-882
.1~200;200;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;294;294
.1~201;201;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;113;113
.1~202;202;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;122;122
.1~203;203;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;346;-346
.1~204;204;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;111;111
.1~205;205;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;150;150
.1~206;206;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;100;100
.1~207;207;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;61;61
.1~208;208;A5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;311;-311
.1~209;209;A5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;113;-113
.1~210;210;A5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;24;-24
.1~211;211;A5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;52;-52
.1~212;212;A5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;71;-71
.1~213;213;A5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;278;-278
.1~214;214;A5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;81;-81
.1~215;215;A5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;32;-32
.1~216;216;A5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;36;-36
.1~217;217;A5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;64;-64
.1~218;218;A5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;26;-26
.1~219;219;A5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;20;-20
.1~220;220;A5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;135;-135
.1~221;221;A5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;16;-16
.1~222;222;A5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;19;-19
.1~223;223;A5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;23;-23
.1~224;224;A5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;25;-25
.1~225;225;A5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;46;-46
.1~226;226;A5;03;08;03/08;28/01/2021 00:00;6;28;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;111;-111
.1~227;227;A5;03;08;03/08;28/01/2021 00:00;6;28;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;21;-21
.1~228;228;A5;03;08;03/08;28/01/2021 00:00;6;28;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;21;-21
.1~229;229;A5;03;08;03/08;28/01/2021 00:00;6;28;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;57;-57
.1~230;230;A5;03;08;03/08;28/01/2021 00:00;6;28;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;26;-26
.1~231;231;A5;03;08;03/08;28/01/2021 00:00;6;28;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;18;-18
.1~232;232;A5;03;08;03/08;28/01/2021 00:00;6;28;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;91;-91
.1~233;233;A5;03;08;03/08;28/01/2021 00:00;6;28;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;25;-25
.1~234;234;A5;03;08;03/08;28/01/2021 00:00;6;28;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;31;-31
.1~235;235;A5;03;09;03/09;29/01/2021 00:00;6;29;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;76;-76
.1~236;236;A5;03;09;03/09;29/01/2021 00:00;6;29;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;106;-106
.1~237;237;A5;03;09;03/09;29/01/2021 00:00;6;29;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;23;-23
.1~238;238;A5;03;09;03/09;29/01/2021 00:00;6;29;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;69;-69
.1~239;239;A5;03;09;03/09;29/01/2021 00:00;6;29;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;64;-64
.1~240;240;A5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;137;-137
.1~241;241;A5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;31;-31
.1~242;242;A5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;38;-38
.1~243;243;A5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;AA-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;31;-31
.1~244;244;A5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;45;-45
.1~245;245;A5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;12;-12
.1~246;246;A5;04;01;04/01;31/01/2021 00:00;7;31;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;24;-24
