ID;ROW_NUMBER;SALES_ORGANIZATION;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;SALES_ORDER_NUMBER;LINE_ITEM;STORAGE_LOCATION;REGION;AREA;CITY;COUNTRY;POSTAL_CODE;CUSTOMER_NUMBER;DISTRIBUTION_CHANNEL;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;QUANTITY;QUANTITY_DELIVERED;UNIT;NET_PRICE;NET_VALUE;COST;CURRENCY;CONTRIBUTION_MARGIN;CONTRIBUTION_MARGIN_PCT
.1~3054;3054;D5;07;07;07/07;08/03/2021 00:00;14;67;12889;1;03N;Bremen;North;BREMEN;Germany;28197;80296;16;DD-T02;Cream;Trading Goods;T02;;Cream;24;24;ST;76,26;1830,24;1739,76;EUR;90,48;0,05
.1~3051;3051;D5;07;06;07/06;07/03/2021 00:00;14;66;12871;4;03W;Nrth Rhine Westfalia;West;KÖLN;Germany;50668;80302;16;DD-T02;Cream;Trading Goods;T02;;Cream;21;21;ST;76,26;1601,46;1522,29;EUR;79,17;0,05
.1~3048;3048;D5;07;06;07/06;07/03/2021 00:00;14;66;12878;2;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;26;26;ST;76,26;1982,76;1884,74;EUR;98,02;0,05
.1~3043;3043;D5;07;06;07/06;07/03/2021 00:00;14;66;12857;5;03N;Berlin;North;BERLIN;Germany;13129;80294;16;DD-T02;Cream;Trading Goods;T02;;Cream;15;15;ST;76,26;1143,9;1087,35;EUR;56,55;0,05
.1~3035;3035;D5;07;05;07/05;06/03/2021 00:00;13;65;12821;2;03N;Berlin;North;BERLIN;Germany;13129;80294;16;DD-T02;Cream;Trading Goods;T02;;Cream;27;27;ST;76,26;2059,02;1957,23;EUR;101,79;0,05
.1~3023;3023;D5;07;04;07/04;05/03/2021 00:00;13;64;12791;3;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;DD-T02;Cream;Trading Goods;T02;;Cream;32;32;ST;76,26;2440,32;2319,68;EUR;120,64;0,05
.1~3022;3022;D5;07;04;07/04;05/03/2021 00:00;13;64;12808;3;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;DD-T02;Cream;Trading Goods;T02;;Cream;28;28;ST;76,26;2135,28;2029,72;EUR;105,56;0,05
.1~3018;3018;D5;07;04;07/04;05/03/2021 00:00;13;64;12799;6;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;DD-T02;Cream;Trading Goods;T02;;Cream;27;27;ST;76,26;2059,02;1957,23;EUR;101,79;0,05
.1~3012;3012;D5;07;03;07/03;04/03/2021 00:00;13;63;12768;3;03W;Nrth Rhine Westfalia;West;ESSEN;Germany;45128;80304;16;DD-T02;Cream;Trading Goods;T02;;Cream;21;21;ST;76,26;1601,46;1522,29;EUR;79,17;0,05
.1~3007;3007;D5;07;03;07/03;04/03/2021 00:00;13;63;12754;3;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;DD-T02;Cream;Trading Goods;T02;;Cream;26;26;ST;76,26;1982,76;1884,74;EUR;98,02;0,05
.1~3006;3006;D5;07;03;07/03;04/03/2021 00:00;13;63;12761;2;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;DD-T02;Cream;Trading Goods;T02;;Cream;20;20;ST;76,26;1525,2;1449,8;EUR;75,4;0,05
.1~3003;3003;D5;07;03;07/03;04/03/2021 00:00;13;63;12779;2;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;DD-T02;Cream;Trading Goods;T02;;Cream;31;31;ST;76,26;2364,06;2247,19;EUR;116,87;0,05
.1~2996;2996;D5;07;02;07/02;03/03/2021 00:00;13;62;12733;2;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;DD-T02;Cream;Trading Goods;T02;;Cream;30;30;ST;76,26;2287,8;2174,7;EUR;113,1;0,05
.1~2986;2986;D5;07;01;07/01;02/03/2021 00:00;13;61;12700;2;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;DD-T02;Cream;Trading Goods;T02;;Cream;24;24;ST;76,26;1830,24;1739,76;EUR;90,48;0,05
.1~2985;2985;D5;07;01;07/01;02/03/2021 00:00;13;61;12700;1;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;DD-T02;Cream;Trading Goods;T02;;Cream;31;31;ST;76,26;2364,06;2247,19;EUR;116,87;0,05
.1~2978;2978;D5;06;10;06/10;01/03/2021 00:00;12;60;12672;2;03N;Berlin;North;BERLIN;Germany;13129;80294;16;DD-T02;Cream;Trading Goods;T02;;Cream;24;24;ST;76,26;1830,24;1739,76;EUR;90,48;0,05
.1~2976;2976;D5;06;09;06/09;28/02/2021 00:00;12;59;12639;3;03W;Saarland;West;SAARBRÜCKEN;Germany;66111;80305;16;DD-T02;Cream;Trading Goods;T02;;Cream;19;19;ST;76,26;1448,94;1376,17;EUR;72,77;0,05
.1~2949;2949;D5;06;07;06/07;26/02/2021 00:00;12;57;12571;1;03W;Nrth Rhine Westfalia;West;KÖLN;Germany;50668;80302;16;DD-T02;Cream;Trading Goods;T02;;Cream;31;31;ST;76,11;2359,41;2245,33;EUR;114,08;0,05
.1~2945;2945;D5;06;07;06/07;26/02/2021 00:00;12;57;12585;3;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;DD-T02;Cream;Trading Goods;T02;;Cream;19;19;ST;76,11;1446,09;1376,17;EUR;69,92;0,05
.1~2939;2939;D5;06;07;06/07;26/02/2021 00:00;12;57;12559;4;03N;Bremen;North;BREMEN;Germany;28197;80296;16;DD-T02;Cream;Trading Goods;T02;;Cream;30;30;ST;76,11;2283,3;2172,9;EUR;110,4;0,05
.1~2931;2931;D5;06;06;06/06;25/02/2021 00:00;12;56;12545;2;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;24;24;ST;76,11;1826,64;1738,32;EUR;88,32;0,05
.1~2927;2927;D5;06;06;06/06;25/02/2021 00:00;12;56;12527;5;03N;Berlin;North;BERLIN;Germany;13129;80294;16;DD-T02;Cream;Trading Goods;T02;;Cream;31;31;ST;76,11;2359,41;2245,33;EUR;114,08;0,05
.1~2909;2909;D5;06;05;06/05;24/02/2021 00:00;11;55;12510;2;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;32;32;ST;76,11;2435,52;2317,76;EUR;117,76;0,05
.1~2908;2908;D5;06;05;06/05;24/02/2021 00:00;11;55;12510;7;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;21;21;ST;76,11;1598,31;1521,03;EUR;77,28;0,05
.1~2907;2907;D5;06;05;06/05;24/02/2021 00:00;11;55;12514;5;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;DD-T02;Cream;Trading Goods;T02;;Cream;20;20;ST;76,11;1522,2;1448,6;EUR;73,6;0,05
.1~2888;2888;D5;06;04;06/04;23/02/2021 00:00;11;54;12464;4;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;DD-T02;Cream;Trading Goods;T02;;Cream;22;22;ST;76,11;1674,42;1593,46;EUR;80,96;0,05
.1~2887;2887;D5;06;04;06/04;23/02/2021 00:00;11;54;12464;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;DD-T02;Cream;Trading Goods;T02;;Cream;32;32;ST;76,11;2435,52;2317,76;EUR;117,76;0,05
.1~2876;2876;D5;06;02;06/02;21/02/2021 00:00;11;52;12392;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;DD-T02;Cream;Trading Goods;T02;;Cream;15;15;ST;76,11;1141,65;1086,45;EUR;55,2;0,05
.1~2872;2872;D5;06;01;06/01;20/02/2021 00:00;11;51;12365;1;03W;Saarland;West;SAARBRÜCKEN;Germany;66111;80305;16;DD-T02;Cream;Trading Goods;T02;;Cream;28;28;ST;76,11;2131,08;2026,08;EUR;105;0,05
.1~2871;2871;D5;06;01;06/01;20/02/2021 00:00;11;51;12365;3;03W;Saarland;West;SAARBRÜCKEN;Germany;66111;80305;16;DD-T02;Cream;Trading Goods;T02;;Cream;16;16;ST;76,11;1217,76;1157,76;EUR;60;0,05
.1~2848;2848;D5;05;09;05/09;18/02/2021 00:00;10;49;12314;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;DD-T02;Cream;Trading Goods;T02;;Cream;31;31;ST;76,11;2359,41;2243,16;EUR;116,25;0,05
.1~2830;2830;D5;05;08;05/08;17/02/2021 00:00;10;48;12274;2;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;DD-T02;Cream;Trading Goods;T02;;Cream;22;22;ST;75,9;1669,8;1591,92;EUR;77,88;0,05
.1~2829;2829;D5;05;08;05/08;17/02/2021 00:00;10;48;12274;4;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;DD-T02;Cream;Trading Goods;T02;;Cream;30;30;ST;75,9;2277;2170,8;EUR;106,2;0,05
.1~2822;2822;D5;05;07;05/07;16/02/2021 00:00;10;47;12230;2;03W;Nrth Rhine Westfalia;West;KÖLN;Germany;50668;80302;16;DD-T02;Cream;Trading Goods;T02;;Cream;27;27;ST;75,9;2049,3;1953,72;EUR;95,58;0,05
.1~2821;2821;D5;05;07;05/07;16/02/2021 00:00;10;47;12230;1;03W;Nrth Rhine Westfalia;West;KÖLN;Germany;50668;80302;16;DD-T02;Cream;Trading Goods;T02;;Cream;27;27;ST;75,9;2049,3;1953,72;EUR;95,58;0,05
.1~2818;2818;D5;05;07;05/07;16/02/2021 00:00;10;47;12243;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;DD-T02;Cream;Trading Goods;T02;;Cream;21;21;ST;75,9;1593,9;1519,56;EUR;74,34;0,05
.1~2815;2815;D5;05;07;05/07;16/02/2021 00:00;10;47;12217;2;03N;Bremen;North;BREMEN;Germany;28197;80296;16;DD-T02;Cream;Trading Goods;T02;;Cream;27;27;ST;75,9;2049,3;1953,72;EUR;95,58;0,05
.1~2814;2814;D5;05;07;05/07;16/02/2021 00:00;10;47;12223;1;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;DD-T02;Cream;Trading Goods;T02;;Cream;2;2;ST;75,9;151,8;144,72;EUR;7,08;0,05
.1~2810;2810;D5;05;06;05/06;15/02/2021 00:00;10;46;12198;1;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;29;29;ST;75,9;2201,1;2098,44;EUR;102,66;0,05
.1~2809;2809;D5;05;06;05/06;15/02/2021 00:00;10;46;12198;4;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;32;32;ST;75,9;2428,8;2315,52;EUR;113,28;0,05
.1~2793;2793;D5;05;05;05/05;14/02/2021 00:00;9;45;12166;1;03W;Nrth Rhine Westfalia;West;KÖLN;Germany;50668;80302;16;DD-T02;Cream;Trading Goods;T02;;Cream;23;23;ST;75,9;1745,7;1664,28;EUR;81,42;0,05
.1~2787;2787;D5;05;05;05/05;14/02/2021 00:00;9;45;12174;5;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;23;23;ST;75,9;1745,7;1664,28;EUR;81,42;0,05
.1~2786;2786;D5;05;05;05/05;14/02/2021 00:00;9;45;12174;2;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;22;22;ST;75,9;1669,8;1591,92;EUR;77,88;0,05
.1~2777;2777;D5;05;05;05/05;14/02/2021 00:00;9;45;12156;2;03N;Berlin;North;BERLIN;Germany;13129;80294;16;DD-T02;Cream;Trading Goods;T02;;Cream;23;23;ST;75,9;1745,7;1664,28;EUR;81,42;0,05
.1~2762;2762;D5;05;04;05/04;13/02/2021 00:00;9;44;12121;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;DD-T02;Cream;Trading Goods;T02;;Cream;32;32;ST;75,9;2428,8;2315,52;EUR;113,28;0,05
.1~2755;2755;D5;05;04;05/04;13/02/2021 00:00;9;44;12112;0;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;DD-T02;Cream;Trading Goods;T02;;Cream;30;30;ST;75,9;2277;2170,8;EUR;106,2;0,05
.1~2748;2748;D5;05;03;05/03;12/02/2021 00:00;9;43;12080;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;DD-T02;Cream;Trading Goods;T02;;Cream;30;30;ST;75,9;2277;2170,8;EUR;106,2;0,05
.1~2747;2747;D5;05;03;05/03;12/02/2021 00:00;9;43;12072;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;DD-T02;Cream;Trading Goods;T02;;Cream;26;26;ST;75,9;1973,4;1881,36;EUR;92,04;0,05
.1~2740;2740;D5;05;02;05/02;11/02/2021 00:00;9;42;12047;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;DD-T02;Cream;Trading Goods;T02;;Cream;21;21;ST;75,9;1593,9;1519,56;EUR;74,34;0,05
.1~2739;2739;D5;05;02;05/02;11/02/2021 00:00;9;42;12041;2;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;30;30;ST;75,9;2277;2170,8;EUR;106,2;0,05
.1~2734;2734;D5;05;02;05/02;11/02/2021 00:00;9;42;12060;1;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;DD-T02;Cream;Trading Goods;T02;;Cream;20;20;ST;75,9;1518;1447,2;EUR;70,8;0,05
.1~2720;2720;D5;05;01;05/01;10/02/2021 00:00;9;41;12026;4;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;DD-T02;Cream;Trading Goods;T02;;Cream;28;28;ST;76;2128;2026,08;EUR;101,92;0,05
.1~2719;2719;D5;05;01;05/01;10/02/2021 00:00;9;41;12026;1;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;DD-T02;Cream;Trading Goods;T02;;Cream;30;30;ST;76;2280;2170,8;EUR;109,2;0,05
.1~2718;2718;D5;05;01;05/01;10/02/2021 00:00;9;41;12022;4;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;DD-T02;Cream;Trading Goods;T02;;Cream;22;22;ST;76;1672;1591,92;EUR;80,08;0,05
.1~2683;2683;D5;04;08;04/08;07/02/2021 00:00;8;38;11925;4;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;DD-T02;Cream;Trading Goods;T02;;Cream;31;31;ST;76,02;2356,62;2243,16;EUR;113,46;0,05
.1~2678;2678;D5;04;08;04/08;07/02/2021 00:00;8;38;11907;4;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;DD-T02;Cream;Trading Goods;T02;;Cream;26;26;ST;76,02;1976,52;1881,36;EUR;95,16;0,05
.1~2670;2670;D5;04;07;04/07;06/02/2021 00:00;8;37;11882;5;03W;Nrth Rhine Westfalia;West;KÖLN;Germany;50668;80302;16;DD-T02;Cream;Trading Goods;T02;;Cream;18;18;ST;76,02;1368,36;1302,48;EUR;65,88;0,05
.1~2669;2669;D5;04;07;04/07;06/02/2021 00:00;8;37;11882;1;03W;Nrth Rhine Westfalia;West;KÖLN;Germany;50668;80302;16;DD-T02;Cream;Trading Goods;T02;;Cream;30;30;ST;76,02;2280,6;2170,8;EUR;109,8;0,05
.1~2666;2666;D5;04;07;04/07;06/02/2021 00:00;8;37;11891;2;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;DD-T02;Cream;Trading Goods;T02;;Cream;28;28;ST;76,02;2128,56;2026,08;EUR;102,48;0,05
.1~2648;2648;D5;04;06;04/06;05/02/2021 00:00;8;36;11853;3;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;31;31;ST;76,13;2360,03;2243,16;EUR;116,87;0,05
.1~2647;2647;D5;04;06;04/06;05/02/2021 00:00;8;36;11853;4;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;24;24;ST;76,13;1827,12;1736,64;EUR;90,48;0,05
.1~2645;2645;D5;04;06;04/06;05/02/2021 00:00;8;36;11837;2;03N;Berlin;North;BERLIN;Germany;13129;80294;16;DD-T02;Cream;Trading Goods;T02;;Cream;30;30;ST;76,13;2283,9;2170,8;EUR;113,1;0,05
.1~2638;2638;D5;04;05;04/05;04/02/2021 00:00;7;35;11803;1;03W;Nrth Rhine Westfalia;West;KÖLN;Germany;50668;80302;16;DD-T02;Cream;Trading Goods;T02;;Cream;25;25;ST;76,13;1903,25;1809;EUR;94,25;0,05
.1~2637;2637;D5;04;05;04/05;04/02/2021 00:00;7;35;11810;2;03W;Nrth Rhine Westfalia;West;DÜSSELDORF;Germany;40234;80303;16;DD-T02;Cream;Trading Goods;T02;;Cream;30;30;ST;76,13;2283,9;2170,8;EUR;113,1;0,05
.1~2629;2629;D5;04;05;04/05;04/02/2021 00:00;7;35;11816;2;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;29;29;ST;76,13;2207,77;2098,44;EUR;109,33;0,05
.1~2628;2628;D5;04;05;04/05;04/02/2021 00:00;7;35;11816;5;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;32;32;ST;76,13;2436,16;2315,52;EUR;120,64;0,05
.1~2624;2624;D5;04;05;04/05;04/02/2021 00:00;7;35;11796;2;03N;Berlin;North;BERLIN;Germany;13129;80294;16;DD-T02;Cream;Trading Goods;T02;;Cream;29;29;ST;76,13;2207,77;2098,44;EUR;109,33;0,05
.1~2619;2619;D5;04;04;04/04;03/02/2021 00:00;7;34;11782;4;03W;Nrth Rhine Westfalia;West;ESSEN;Germany;45128;80304;16;DD-T02;Cream;Trading Goods;T02;;Cream;30;30;ST;76,13;2283,9;2170,8;EUR;113,1;0,05
.1~2615;2615;D5;04;04;04/04;03/02/2021 00:00;7;34;11776;1;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;DD-T02;Cream;Trading Goods;T02;;Cream;28;28;ST;76,13;2131,64;2026,08;EUR;105,56;0,05
.1~2612;2612;D5;04;03;04/03;02/02/2021 00:00;7;33;11741;1;03W;Nrth Rhine Westfalia;West;ESSEN;Germany;45128;80304;16;DD-T02;Cream;Trading Goods;T02;;Cream;27;27;ST;76,13;2055,51;1953,72;EUR;101,79;0,05
.1~2610;2610;D5;04;03;04/03;02/02/2021 00:00;7;33;11735;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;DD-T02;Cream;Trading Goods;T02;;Cream;28;28;ST;76,13;2131,64;2026,08;EUR;105,56;0,05
.1~2609;2609;D5;04;03;04/03;02/02/2021 00:00;7;33;11747;1;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;DD-T02;Cream;Trading Goods;T02;;Cream;25;25;ST;76,13;1903,25;1809;EUR;94,25;0,05
.1~2598;2598;D5;04;02;04/02;01/02/2021 00:00;7;32;11700;2;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;26;26;ST;76,13;1979,38;1884,22;EUR;95,16;0,05
.1~2597;2597;D5;04;02;04/02;01/02/2021 00:00;7;32;11708;4;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;DD-T02;Cream;Trading Goods;T02;;Cream;22;22;ST;76,13;1674,86;1594,34;EUR;80,52;0,05
.1~2596;2596;D5;04;02;04/02;01/02/2021 00:00;7;32;11700;6;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;22;22;ST;76,13;1674,86;1594,34;EUR;80,52;0,05
.1~2583;2583;D5;04;01;04/01;31/01/2021 00:00;7;31;11686;4;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;DD-T02;Cream;Trading Goods;T02;;Cream;32;32;ST;76,13;2436,16;2319,04;EUR;117,12;0,05
.1~2567;2567;D5;03;10;03/10;30/01/2021 00:00;6;30;11663;8;03N;Berlin;North;BERLIN;Germany;13129;80294;16;DD-T02;Cream;Trading Goods;T02;;Cream;30;30;ST;76,96;2308,8;2174,1;EUR;134,7;0,06
.1~2551;2551;D5;03;09;03/09;29/01/2021 00:00;6;29;11621;3;03N;Berlin;North;BERLIN;Germany;13129;80294;16;DD-T02;Cream;Trading Goods;T02;;Cream;23;23;ST;76,96;1770,08;1666,81;EUR;103,27;0,06
.1~2536;2536;D5;03;07;03/07;27/01/2021 00:00;6;27;11568;4;03W;Nrth Rhine Westfalia;West;KÖLN;Germany;50668;80302;16;DD-T02;Cream;Trading Goods;T02;;Cream;21;21;ST;76,96;1616,16;1521,87;EUR;94,29;0,06
.1~2535;2535;D5;03;07;03/07;27/01/2021 00:00;6;27;11568;1;03W;Nrth Rhine Westfalia;West;KÖLN;Germany;50668;80302;16;DD-T02;Cream;Trading Goods;T02;;Cream;21;21;ST;76,96;1616,16;1521,87;EUR;94,29;0,06
.1~2530;2530;D5;03;07;03/07;27/01/2021 00:00;6;27;11582;4;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;DD-T02;Cream;Trading Goods;T02;;Cream;19;19;ST;76,96;1462,24;1376,93;EUR;85,31;0,06
.1~2529;2529;D5;03;07;03/07;27/01/2021 00:00;6;27;11575;5;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;DD-T02;Cream;Trading Goods;T02;;Cream;27;27;ST;76,96;2077,92;1956,69;EUR;121,23;0,06
.1~2528;2528;D5;03;07;03/07;27/01/2021 00:00;6;27;11575;2;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;DD-T02;Cream;Trading Goods;T02;;Cream;27;27;ST;76,96;2077,92;1956,69;EUR;121,23;0,06
.1~2517;2517;D5;03;06;03/06;26/01/2021 00:00;6;26;11537;6;03W;Nrth Rhine Westfalia;West;KÖLN;Germany;50668;80302;16;DD-T02;Cream;Trading Goods;T02;;Cream;30;30;ST;76,96;2308,8;2174,1;EUR;134,7;0,06
.1~2510;2510;D5;03;06;03/06;26/01/2021 00:00;6;26;11542;3;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;25;25;ST;76,96;1924;1811,75;EUR;112,25;0,06
.1~2500;2500;D5;03;05;03/05;25/01/2021 00:00;5;25;11512;2;03W;Nrth Rhine Westfalia;West;DÜSSELDORF;Germany;40234;80303;16;DD-T02;Cream;Trading Goods;T02;;Cream;24;24;ST;77,02;1848,48;1739,28;EUR;109,2;0,06
.1~2498;2498;D5;03;05;03/05;25/01/2021 00:00;5;25;11515;1;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;23;23;ST;77,02;1771,46;1666,81;EUR;104,65;0,06
.1~2489;2489;D5;03;04;03/04;24/01/2021 00:00;5;24;11479;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;DD-T02;Cream;Trading Goods;T02;;Cream;29;29;ST;77,02;2233,58;2101,63;EUR;131,95;0,06
.1~2477;2477;D5;03;03;03/03;23/01/2021 00:00;5;23;11428;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;DD-T02;Cream;Trading Goods;T02;;Cream;28;28;ST;77,02;2156,56;2029,16;EUR;127,4;0,06
.1~2473;2473;D5;03;03;03/03;23/01/2021 00:00;5;23;11449;1;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;DD-T02;Cream;Trading Goods;T02;;Cream;21;21;ST;77,02;1617,42;1521,87;EUR;95,55;0,06
.1~2464;2464;D5;03;02;03/02;22/01/2021 00:00;5;22;11402;3;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;DD-T02;Cream;Trading Goods;T02;;Cream;31;31;ST;77,02;2387,62;2246,57;EUR;141,05;0,06
.1~2456;2456;D5;03;02;03/02;22/01/2021 00:00;5;22;11417;3;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;DD-T02;Cream;Trading Goods;T02;;Cream;31;31;ST;77,02;2387,62;2246,57;EUR;141,05;0,06
.1~2450;2450;D5;03;01;03/01;21/01/2021 00:00;5;21;11375;3;03W;Saarland;West;SAARBRÜCKEN;Germany;66111;80305;16;DD-T02;Cream;Trading Goods;T02;;Cream;19;19;ST;77,8;1478,2;1376,93;EUR;101,27;0,07
.1~2445;2445;D5;03;01;03/01;21/01/2021 00:00;5;21;11389;1;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;DD-T02;Cream;Trading Goods;T02;;Cream;28;28;ST;77,8;2178,4;2029,16;EUR;149,24;0,07
.1~2421;2421;D5;02;09;02/09;19/01/2021 00:00;4;19;11325;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;DD-T02;Cream;Trading Goods;T02;;Cream;19;19;ST;78,6;1493,4;1376,93;EUR;116,47;0,08
.1~2405;2405;D5;02;07;02/07;17/01/2021 00:00;4;17;11231;2;03W;Nrth Rhine Westfalia;West;KÖLN;Germany;50668;80302;16;DD-T02;Cream;Trading Goods;T02;;Cream;22;22;ST;79,05;1739,1;1594,34;EUR;144,76;0,08
.1~2402;2402;D5;02;07;02/07;17/01/2021 00:00;4;17;11238;2;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;DD-T02;Cream;Trading Goods;T02;;Cream;27;27;ST;79,05;2134,35;1956,69;EUR;177,66;0,08
.1~2389;2389;D5;02;05;02/05;15/01/2021 00:00;3;15;11170;1;03W;Nrth Rhine Westfalia;West;DÜSSELDORF;Germany;40234;80303;16;DD-T02;Cream;Trading Goods;T02;;Cream;28;28;ST;79,8;2234,4;2029,16;EUR;205,24;0,09
.1~2388;2388;D5;02;05;02/05;15/01/2021 00:00;3;15;11175;1;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T02;Cream;Trading Goods;T02;;Cream;17;17;ST;79,8;1356,6;1231,99;EUR;124,61;0,09
.1~2384;2384;D5;02;04;02/04;14/01/2021 00:00;3;14;11144;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;DD-T02;Cream;Trading Goods;T02;;Cream;28;28;ST;79,8;2234,4;2029,16;EUR;205,24;0,09
.1~2383;2383;D5;02;04;02/04;14/01/2021 00:00;3;14;11144;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;DD-T02;Cream;Trading Goods;T02;;Cream;26;26;ST;79,8;2074,8;1884,22;EUR;190,58;0,09
.1~2378;2378;D5;02;03;02/03;13/01/2021 00:00;3;13;11109;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;DD-T02;Cream;Trading Goods;T02;;Cream;29;29;ST;79,8;2314,2;2101,34;EUR;212,86;0,09
.1~2377;2377;D5;02;03;02/03;13/01/2021 00:00;3;13;11100;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;DD-T02;Cream;Trading Goods;T02;;Cream;25;25;ST;79,8;1995;1811,5;EUR;183,5;0,09
.1~2373;2373;D5;02;02;02/02;12/01/2021 00:00;3;12;11079;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;DD-T02;Cream;Trading Goods;T02;;Cream;25;25;ST;79,8;1995;1811,5;EUR;183,5;0,09
