ID;ROW_NUMBER;COMPANY_CODE;SALES_ORGANIZATION;SIM_ROUND;SIM_PERIOD;MATERIAL_DESCRIPTION;DISTRIBUTION_CHANNEL;AREA;QUANTITY;UNIT;AVERAGE_PRICE;NET_VALUE;CURRENCY
.1~410;410;A5;Company;06;12;Cream;16;West;21;ST;79;1659;EUR
.1~422;422;A5;Company;06;12;Milk;16;West;59;ST;32;1888;EUR
.1~434;434;A5;Company;07;13;Butter;16;West;55;ST;70;3850;EUR
.1~438;438;A5;Company;07;13;Cheese;16;South;24;ST;88;2112;EUR
.1~448;448;A5;Company;07;13;Ice Cream;16;North;14;ST;48;672;EUR
.1~452;452;A5;Company;07;13;Ice Cream;16;West;0;;0;0;
.1~454;454;A5;Company;07;13;Milk;16;North;52;ST;32;1664;EUR
.1~456;456;A5;Company;07;13;Milk;16;South;0;;0;0;
.1~464;464;A5;Company;07;13;Yoghurt;16;West;75;ST;31;2325;EUR
.1~466;466;A5;Company;07;14;Butter;16;North;27;ST;70;1890;EUR
.1~468;468;A5;Company;07;14;Butter;16;South;0;;0;0;
.1~472;472;A5;Company;07;14;Cheese;16;North;84;ST;88;7392;EUR
.1~474;474;A5;Company;07;14;Cheese;16;South;93;ST;88;8184;EUR
.1~476;476;A5;Company;07;14;Cheese;16;West;373;ST;88;32824;EUR
.1~484;484;A5;Company;07;14;Ice Cream;16;North;200;ST;48;9600;EUR
.1~486;486;A5;Company;07;14;Ice Cream;16;South;47;ST;48;2256;EUR
.1~492;492;A5;Company;07;14;Milk;16;South;0;;0;0;
.1~496;496;A5;Company;07;14;Yoghurt;16;North;0;;0;0;
.1~498;498;A5;Company;07;14;Yoghurt;16;South;37;ST;31;1147;EUR
.1~500;500;A5;Company;07;14;Yoghurt;16;West;177;ST;31;5487;EUR
.1~514;514;A5;Company;08;15;Cream;16;North;27;ST;79;2133;EUR
.1~518;518;A5;Company;08;15;Cream;16;West;29;ST;79;2291;EUR
.1~520;520;A5;Company;08;15;Ice Cream;16;North;80;ST;48;3840;EUR
.1~522;522;A5;Company;08;15;Ice Cream;16;South;90;ST;48;4320;EUR
.1~524;524;A5;Company;08;15;Ice Cream;16;West;81;ST;48;3888;EUR
.1~526;526;A5;Company;08;15;Milk;16;North;0;;0;0;
.1~534;534;A5;Company;08;15;Yoghurt;16;South;57;ST;31;1767;EUR
.1~538;538;A5;Company;08;16;Butter;16;North;0;;0;0;
.1~552;552;A5;Company;08;16;Cream;16;South;82;ST;78,66;6449,5;EUR
.1~560;560;A5;Company;08;16;Ice Cream;16;West;75;ST;48;3600;EUR
.1~564;564;A5;Company;08;16;Milk;16;South;127;ST;31,75;4033;EUR
.1~566;566;A5;Company;08;16;Milk;16;West;67;ST;31;2077;EUR
.1~568;568;A5;Company;08;16;Yoghurt;16;North;276;ST;30,6;8447,5;EUR
.1~580;580;B5;Company;01;1;Cheese;16;North;20;ST;92;1840;EUR
.1~586;586;B5;Company;01;1;Cream;16;North;0;;0;0;
.1~604;604;B5;Company;01;1;Yoghurt;16;West;79;ST;30;2370;EUR
.1~612;612;B5;Company;01;2;Cheese;16;North;97;ST;90;8730;EUR
.1~622;622;B5;Company;01;2;Cream;16;West;26;ST;81;2106;EUR
.1~626;626;B5;Company;01;2;Ice Cream;16;South;0;;0;0;
.1~628;628;B5;Company;01;2;Ice Cream;16;West;0;;0;0;
.1~630;630;B5;Company;01;2;Milk;16;North;434;ST;26,71;11627;EUR
.1~634;634;B5;Company;01;2;Milk;16;West;374;ST;26,83;10070;EUR
.1~640;640;B5;Company;01;2;Yoghurt;16;West;352;ST;28;9856;EUR
.1~642;642;B5;Company;02;3;Butter;16;North;126;ST;66;8316;EUR
.1~644;644;B5;Company;02;3;Butter;16;South;175;ST;66,37;11633;EUR
.1~648;648;B5;Company;02;3;Cheese;16;North;96;ST;89;8544;EUR
.1~650;650;B5;Company;02;3;Cheese;16;South;55;ST;89;4895;EUR
.1~654;654;B5;Company;02;3;Cream;16;North;0;;0;0;
.1~656;656;B5;Company;02;3;Cream;16;South;51;ST;79,5;4058;EUR
.1~658;658;B5;Company;02;3;Cream;16;West;23;ST;79;1817;EUR
.1~662;662;B5;Company;02;3;Ice Cream;16;South;75;ST;51;3825;EUR
.1~666;666;B5;Company;02;3;Milk;16;North;313;ST;26;8138;EUR
.1~668;668;B5;Company;02;3;Milk;16;South;212;ST;26,66;5632;EUR
.1~670;670;B5;Company;02;3;Milk;16;West;377;ST;26,33;9881;EUR
.1~676;676;B5;Company;02;3;Yoghurt;16;West;256;ST;28;7168;EUR
.1~678;678;B5;Company;02;4;Butter;16;North;49;ST;65,5;3210;EUR
.1~682;682;B5;Company;02;4;Butter;16;West;27;ST;66;1782;EUR
.1~688;688;B5;Company;02;4;Cheese;16;West;130;ST;88;11440;EUR
.1~692;692;B5;Company;02;4;Cream;16;South;44;ST;78;3432;EUR
.1~694;694;B5;Company;02;4;Cream;16;West;0;;0;0;
.1~702;702;B5;Company;02;4;Milk;16;North;308;ST;26;8008;EUR
.1~704;704;B5;Company;02;4;Milk;16;South;336;ST;26;8736;EUR
.1~706;706;B5;Company;02;4;Milk;16;West;237;ST;26;6162;EUR
.1~714;714;B5;Company;03;5;Butter;16;North;116;ST;65,5;7597;EUR
.1~716;716;B5;Company;03;5;Butter;16;South;118;ST;65,75;7762;EUR
.1~720;720;B5;Company;03;5;Cheese;16;North;94;ST;88;8272;EUR
.1~722;722;B5;Company;03;5;Cheese;16;South;46;ST;88;4048;EUR
.1~730;730;B5;Company;03;5;Cream;16;West;48;ST;78;3744;EUR
.1~734;734;B5;Company;03;5;Ice Cream;16;South;60;ST;52;3120;EUR
.1~736;736;B5;Company;03;5;Ice Cream;16;West;42;ST;52;2184;EUR
.1~762;762;B5;Company;03;6;Cream;16;North;23;ST;78;1794;EUR
.1~764;764;B5;Company;03;6;Cream;16;South;2;ST;78;156;EUR
.1~766;766;B5;Company;03;6;Cream;16;West;20;ST;78;1560;EUR
.1~772;772;B5;Company;03;6;Ice Cream;16;West;43;ST;52;2236;EUR
.1~776;776;B5;Company;03;6;Milk;16;South;211;ST;25,33;5343;EUR
.1~778;778;B5;Company;03;6;Milk;16;West;253;ST;26;6578;EUR
.1~788;788;B5;Company;04;7;Butter;16;South;91;ST;65;5915;EUR
.1~790;790;B5;Company;04;7;Butter;16;West;66;ST;65;4290;EUR
.1~794;794;B5;Company;04;7;Cheese;16;South;25;ST;88;2200;EUR
.1~812;812;B5;Company;04;7;Milk;16;South;172;ST;26;4472;EUR
.1~824;824;B5;Company;04;8;Butter;16;South;187;ST;65;12155;EUR
.1~832;832;B5;Company;04;8;Cheese;16;West;284;ST;88;24992;EUR
.1~834;834;B5;Company;04;8;Cream;16;North;54;ST;77;4158;EUR
.1~842;842;B5;Company;04;8;Ice Cream;16;South;37;ST;52;1924;EUR
.1~844;844;B5;Company;04;8;Ice Cream;16;West;42;ST;52;2184;EUR
.1~848;848;B5;Company;04;8;Milk;16;South;158;ST;26;4108;EUR
.1~850;850;B5;Company;04;8;Milk;16;West;640;ST;26;16640;EUR
.1~862;862;B5;Company;05;9;Butter;16;West;89;ST;65;5785;EUR
.1~876;876;B5;Company;05;9;Ice Cream;16;North;131;ST;52;6812;EUR
.1~880;880;B5;Company;05;9;Ice Cream;16;West;101;ST;52;5252;EUR
.1~892;892;B5;Company;05;9;Yoghurt;16;West;72;ST;28,5;2052;EUR
.1~894;894;B5;Company;05;10;Butter;16;North;191;ST;65;12415;EUR
.1~896;896;B5;Company;05;10;Butter;16;South;177;ST;65;11505;EUR
.1~898;898;B5;Company;05;10;Butter;16;West;88;ST;65;5720;EUR
.1~912;912;B5;Company;05;10;Ice Cream;16;North;111;ST;52;5772;EUR
.1~922;922;B5;Company;05;10;Milk;16;West;578;ST;27;15606;EUR
.1~924;924;B5;Company;05;10;Yoghurt;16;North;372;ST;28,58;10628;EUR
.1~928;928;B5;Company;05;10;Yoghurt;16;West;207;ST;28,66;5926,5;EUR
.1~934;934;B5;Company;06;11;Butter;16;West;24;ST;65;1560;EUR
.1~936;936;B5;Company;06;11;Cheese;16;North;173;ST;88;15224;EUR
.1~948;948;B5;Company;06;11;Ice Cream;16;North;176;ST;52;9152;EUR
.1~950;950;B5;Company;06;11;Ice Cream;16;South;0;;0;0;
.1~954;954;B5;Company;06;11;Milk;16;North;562;ST;27,33;15340;EUR
.1~956;956;B5;Company;06;11;Milk;16;South;157;ST;28;4396;EUR
.1~968;968;B5;Company;06;12;Butter;16;South;56;ST;66;3696;EUR
.1~970;970;B5;Company;06;12;Butter;16;West;56;ST;66;3696;EUR
.1~976;976;B5;Company;06;12;Cheese;16;West;158;ST;88;13904;EUR
.1~988;988;B5;Company;06;12;Ice Cream;16;West;68;ST;52;3536;EUR
.1~996;996;B5;Company;06;12;Yoghurt;16;North;523;ST;29;15167;EUR
.1~1002;1002;B5;Company;07;13;Butter;16;North;120;ST;66;7920;EUR
.1~1010;1010;B5;Company;07;13;Cheese;16;South;95;ST;88;8360;EUR
.1~1012;1012;B5;Company;07;13;Cheese;16;West;244;ST;88;21472;EUR
.1~1016;1016;B5;Company;07;13;Cream;16;South;71;ST;77;5467;EUR
.1~1018;1018;B5;Company;07;13;Cream;16;West;62;ST;77;4774;EUR
.1~1026;1026;B5;Company;07;13;Milk;16;North;625;ST;28;17500;EUR
.1~1028;1028;B5;Company;07;13;Milk;16;South;282;ST;28;7896;EUR
.1~1030;1030;B5;Company;07;13;Milk;16;West;436;ST;28;12208;EUR
.1~1034;1034;B5;Company;07;13;Yoghurt;16;South;447;ST;29,26;13075,1;EUR
.1~1038;1038;B5;Company;07;14;Butter;16;North;86;ST;66;5676;EUR
.1~1044;1044;B5;Company;07;14;Cheese;16;North;90;ST;88;7920;EUR
.1~1058;1058;B5;Company;07;14;Ice Cream;16;South;0;;0;0;
.1~1060;1060;B5;Company;07;14;Ice Cream;16;West;29;ST;52;1508;EUR
.1~1076;1076;B5;Company;08;15;Butter;16;South;273;ST;66,16;18058,2;EUR
.1~1080;1080;B5;Company;08;15;Cheese;16;North;27;ST;88;2376;EUR
.1~1090;1090;B5;Company;08;15;Cream;16;West;30;ST;77;2310;EUR
.1~1098;1098;B5;Company;08;15;Milk;16;North;383;ST;28;10724;EUR
.1~1112;1112;B5;Company;08;16;Butter;16;South;190;ST;65,85;12512;EUR
.1~1120;1120;B5;Company;08;16;Cheese;16;West;304;ST;87,8;26691;EUR
.1~1122;1122;B5;Company;08;16;Cream;16;North;65;ST;77,03;5007,3;EUR
.1~1124;1124;B5;Company;08;16;Cream;16;South;56;ST;77;4312;EUR
.1~1128;1128;B5;Company;08;16;Ice Cream;16;North;68;ST;51;3468;EUR
.1~1130;1130;B5;Company;08;16;Ice Cream;16;South;87;ST;52,25;4544,5;EUR
.1~1134;1134;B5;Company;08;16;Milk;16;North;634;ST;27,37;17358,4;EUR
.1~1138;1138;B5;Company;08;16;Milk;16;West;586;ST;27,05;15856;EUR
.1~1152;1152;C5;Company;01;1;Cheese;16;North;0;;0;0;
.1~1158;1158;C5;Company;01;1;Cream;16;North;0;;0;0;
.1~1172;1172;C5;Company;01;1;Milk;16;West;0;;0;0;
.1~1188;1188;C5;Company;01;2;Cheese;16;West;0;;0;0;
.1~1194;1194;C5;Company;01;2;Cream;16;West;0;;0;0;
.1~1196;1196;C5;Company;01;2;Ice Cream;16;North;29;ST;54;1566;EUR
.1~1198;1198;C5;Company;01;2;Ice Cream;16;South;0;;0;0;
.1~1200;1200;C5;Company;01;2;Ice Cream;16;West;0;;0;0;
.1~1202;1202;C5;Company;01;2;Milk;16;North;171;ST;36,33;6165;EUR
.1~1222;1222;C5;Company;02;3;Cheese;16;South;0;;0;0;
.1~1228;1228;C5;Company;02;3;Cream;16;South;54;ST;80,15;4331,5;EUR
.1~1234;1234;C5;Company;02;3;Ice Cream;16;South;76;ST;49,5;3762;EUR
.1~1238;1238;C5;Company;02;3;Milk;16;North;229;ST;30,02;6876,5;EUR
.1~1242;1242;C5;Company;02;3;Milk;16;West;128;ST;30;3840;EUR
.1~1246;1246;C5;Company;02;3;Yoghurt;16;South;149;ST;33;4917;EUR
.1~1256;1256;C5;Company;02;4;Cheese;16;North;57;ST;92,66;5281,5;EUR
.1~1262;1262;C5;Company;02;4;Cream;16;North;24;ST;79,3;1903,2;EUR
.1~1266;1266;C5;Company;02;4;Cream;16;West;0;;0;0;
.1~1278;1278;C5;Company;02;4;Milk;16;West;194;ST;30;5820;EUR
.1~1280;1280;C5;Company;02;4;Yoghurt;16;North;290;ST;32;9280;EUR
.1~1286;1286;C5;Company;03;5;Butter;16;North;55;ST;69;3795;EUR
.1~1292;1292;C5;Company;03;5;Cheese;16;North;73;ST;92,5;6752,5;EUR
.1~1294;1294;C5;Company;03;5;Cheese;16;South;19;ST;92,5;1757,5;EUR
.1~1308;1308;C5;Company;03;5;Ice Cream;16;West;39;ST;49;1911;EUR
.1~1318;1318;C5;Company;03;5;Yoghurt;16;South;121;ST;31,65;3824;EUR
.1~1320;1320;C5;Company;03;5;Yoghurt;16;West;0;;0;0;
.1~1328;1328;C5;Company;03;6;Cheese;16;North;0;;0;0;
.1~1330;1330;C5;Company;03;6;Cheese;16;South;21;ST;92,6;1944,6;EUR
.1~1332;1332;C5;Company;03;6;Cheese;16;West;43;ST;92,5;3977,5;EUR
.1~1336;1336;C5;Company;03;6;Cream;16;South;93;ST;79,02;7349,1;EUR
.1~1340;1340;C5;Company;03;6;Ice Cream;16;North;30;ST;49,5;1485;EUR
.1~1344;1344;C5;Company;03;6;Ice Cream;16;West;78;ST;49,45;3856,8;EUR
.1~1348;1348;C5;Company;03;6;Milk;16;South;182;ST;30;5460;EUR
.1~1352;1352;C5;Company;03;6;Yoghurt;16;North;134;ST;31,1;4167,4;EUR
.1~1360;1360;C5;Company;04;7;Butter;16;South;52;ST;68,1;3541,2;EUR
.1~1366;1366;C5;Company;04;7;Cheese;16;South;45;ST;92,55;4164,6;EUR
.1~1370;1370;C5;Company;04;7;Cream;16;North;48;ST;79,2;3801,6;EUR
.1~1384;1384;C5;Company;04;7;Milk;16;South;81;ST;30,2;2446,2;EUR
.1~1386;1386;C5;Company;04;7;Milk;16;West;86;ST;30,37;2606,3;EUR
.1~1400;1400;C5;Company;04;8;Cheese;16;North;23;ST;91,8;2111,4;EUR
.1~1406;1406;C5;Company;04;8;Cream;16;North;58;ST;79,15;4590,7;EUR
.1~1426;1426;C5;Company;04;8;Yoghurt;16;South;161;ST;31,4;5060,3;EUR
.1~1428;1428;C5;Company;04;8;Yoghurt;16;West;0;;0;0;
.1~1436;1436;C5;Company;05;9;Cheese;16;North;16;ST;91,15;1458,4;EUR
.1~1448;1448;C5;Company;05;9;Ice Cream;16;North;134;ST;50,25;6733,5;EUR
.1~1456;1456;C5;Company;05;9;Milk;16;South;0;;0;0;
.1~1458;1458;C5;Company;05;9;Milk;16;West;0;;0;0;
.1~1460;1460;C5;Company;05;9;Yoghurt;16;North;103;ST;31,75;3270,25;EUR
.1~1466;1466;C5;Company;05;10;Butter;16;North;22;ST;68,25;1501,5;EUR
.1~1468;1468;C5;Company;05;10;Butter;16;South;240;ST;68,25;16380;EUR
.1~1484;1484;C5;Company;05;10;Ice Cream;16;North;109;ST;50,25;5477,25;EUR
.1~1492;1492;C5;Company;05;10;Milk;16;South;62;ST;31,15;1931,3;EUR
.1~1494;1494;C5;Company;05;10;Milk;16;West;0;;0;0;
.1~1500;1500;C5;Company;05;10;Yoghurt;16;West;0;;0;0;
.1~1502;1502;C5;Company;06;11;Butter;16;North;78;ST;68,3;5327,4;EUR
.1~1504;1504;C5;Company;06;11;Butter;16;South;81;ST;68,3;5532,3;EUR
.1~1506;1506;C5;Company;06;11;Butter;16;West;0;;0;0;
.1~1512;1512;C5;Company;06;11;Cheese;16;West;179;ST;91,3;16342,7;EUR
.1~1516;1516;C5;Company;06;11;Cream;16;South;98;ST;77,3;7575,4;EUR
.1~1522;1522;C5;Company;06;11;Ice Cream;16;South;0;;0;0;
.1~1524;1524;C5;Company;06;11;Ice Cream;16;West;0;;0;0;
.1~1528;1528;C5;Company;06;11;Milk;16;South;0;;0;0;
.1~1540;1540;C5;Company;06;12;Butter;16;South;94;ST;68;6392;EUR
.1~1542;1542;C5;Company;06;12;Butter;16;West;0;;0;0;
.1~1548;1548;C5;Company;06;12;Cheese;16;West;115;ST;91,31;10500,8;EUR
.1~1558;1558;C5;Company;06;12;Ice Cream;16;South;113;ST;50,2;5672,6;EUR
.1~1560;1560;C5;Company;06;12;Ice Cream;16;West;0;;0;0;
.1~1564;1564;C5;Company;06;12;Milk;16;South;0;;0;0;
.1~1566;1566;C5;Company;06;12;Milk;16;West;0;;0;0;
.1~1570;1570;C5;Company;06;12;Yoghurt;16;South;301;ST;32,3;9722,3;EUR
.1~1574;1574;C5;Company;07;13;Butter;16;North;81;ST;68,1;5516,1;EUR
.1~1576;1576;C5;Company;07;13;Butter;16;South;226;ST;68,1;15390,6;EUR
.1~1580;1580;C5;Company;07;13;Cheese;16;North;64;ST;90,3;5779,2;EUR
.1~1584;1584;C5;Company;07;13;Cheese;16;West;0;;0;0;
.1~1588;1588;C5;Company;07;13;Cream;16;South;110;ST;77,5;8525;EUR
.1~1590;1590;C5;Company;07;13;Cream;16;West;0;;0;0;
.1~1606;1606;C5;Company;07;13;Yoghurt;16;South;379;ST;32,41;12287,65;EUR
.1~1614;1614;C5;Company;07;14;Butter;16;West;0;;0;0;
.1~1616;1616;C5;Company;07;14;Cheese;16;North;85;ST;90,3;7675,5;EUR
.1~1620;1620;C5;Company;07;14;Cheese;16;West;113;ST;90,3;10203,9;EUR
.1~1622;1622;C5;Company;07;14;Cream;16;North;33;ST;77,5;2557,5;EUR
.1~1624;1624;C5;Company;07;14;Cream;16;South;101;ST;77,5;7827,5;EUR
.1~1628;1628;C5;Company;07;14;Ice Cream;16;North;167;ST;49,5;8266,5;EUR
.1~1630;1630;C5;Company;07;14;Ice Cream;16;South;44;ST;49,5;2178;EUR
.1~1632;1632;C5;Company;07;14;Ice Cream;16;West;0;;0;0;
.1~1636;1636;C5;Company;07;14;Milk;16;South;0;;0;0;
.1~1654;1654;C5;Company;08;15;Cheese;16;South;20;ST;90,2;1804;EUR
.1~1656;1656;C5;Company;08;15;Cheese;16;West;126;ST;90,09;11352,3;EUR
.1~1658;1658;C5;Company;08;15;Cream;16;North;52;ST;77,45;4027,4;EUR
.1~1662;1662;C5;Company;08;15;Cream;16;West;0;;0;0;
.1~1664;1664;C5;Company;08;15;Ice Cream;16;North;286;ST;49,51;14160,8;EUR
.1~1666;1666;C5;Company;08;15;Ice Cream;16;South;45;ST;49,5;2227,5;EUR
.1~1670;1670;C5;Company;08;15;Milk;16;North;280;ST;31,13;8715,35;EUR
.1~1678;1678;C5;Company;08;15;Yoghurt;16;South;485;ST;32,49;15760,07;EUR
.1~1682;1682;C5;Company;08;16;Butter;16;North;0;;0;0;
.1~1698;1698;C5;Company;08;16;Cream;16;West;0;;0;0;
.1~1704;1704;C5;Company;08;16;Ice Cream;16;West;0;;0;0;
.1~1714;1714;C5;Company;08;16;Yoghurt;16;South;390;ST;33;12870;EUR
.1~1732;1732;D5;Company;01;1;Cream;16;South;22;ST;90,1;1982,2;EUR
.1~1750;1750;D5;Company;01;2;Butter;16;North;0;;0;0;
.1~1766;1766;D5;Company;01;2;Cream;16;West;0;;0;0;
.1~1778;1778;D5;Company;01;2;Milk;16;West;236;ST;28,1;6631,6;EUR
.1~1780;1780;D5;Company;01;2;Yoghurt;16;North;300;ST;31;9311,2;EUR
.1~1782;1782;D5;Company;01;2;Yoghurt;16;South;247;ST;30,88;7700,4;EUR
.1~1788;1788;D5;Company;02;3;Butter;16;South;57;ST;69,93;3986,92;EUR
.1~1792;1792;D5;Company;02;3;Cheese;16;North;23;ST;96;2208;EUR
.1~1794;1794;D5;Company;02;3;Cheese;16;South;0;;0;0;
.1~1796;1796;D5;Company;02;3;Cheese;16;West;57;ST;96;5472;EUR
.1~1800;1800;D5;Company;02;3;Cream;16;South;150;ST;79,8;11970;EUR
.1~1802;1802;D5;Company;02;3;Cream;16;West;48;ST;79,8;3830,4;EUR
.1~1806;1806;D5;Company;02;3;Ice Cream;16;South;34;ST;50,8;1727,2;EUR
.1~1824;1824;D5;Company;02;4;Butter;16;South;52;ST;67,86;3527,66;EUR
.1~1828;1828;D5;Company;02;4;Cheese;16;North;58;ST;93,8;5440,4;EUR
.1~1830;1830;D5;Company;02;4;Cheese;16;South;20;ST;93,8;1876;EUR
.1~1836;1836;D5;Company;02;4;Cream;16;South;46;ST;78,82;3627,75;EUR
.1~1850;1850;D5;Company;02;4;Milk;16;West;488;ST;27,78;13556;EUR
.1~1852;1852;D5;Company;02;4;Yoghurt;16;North;379;ST;30,62;11606,7;EUR
.1~1856;1856;D5;Company;02;4;Yoghurt;16;West;62;ST;30,4;1884,8;EUR
.1~1862;1862;D5;Company;03;5;Butter;16;West;27;ST;67,3;1817,1;EUR
.1~1872;1872;D5;Company;03;5;Cream;16;South;111;ST;77,02;8549,22;EUR
.1~1874;1874;D5;Company;03;5;Cream;16;West;43;ST;77,41;3326,68;EUR
.1~1876;1876;D5;Company;03;5;Ice Cream;16;North;254;ST;50;12700;EUR
.1~1880;1880;D5;Company;03;5;Ice Cream;16;West;89;ST;50;4450;EUR
.1~1882;1882;D5;Company;03;5;Milk;16;North;249;ST;27,2;6772,8;EUR
.1~1884;1884;D5;Company;03;5;Milk;16;South;71;ST;27,2;1931,2;EUR
.1~1888;1888;D5;Company;03;5;Yoghurt;16;North;137;ST;30,13;4127,81;EUR
.1~1890;1890;D5;Company;03;5;Yoghurt;16;South;273;ST;30,13;8225,49;EUR
.1~1892;1892;D5;Company;03;5;Yoghurt;16;West;70;ST;30,13;2109,1;EUR
.1~1896;1896;D5;Company;03;6;Butter;16;South;203;ST;67,02;13605,06;EUR
.1~1898;1898;D5;Company;03;6;Butter;16;West;28;ST;67,02;1876,56;EUR
.1~1900;1900;D5;Company;03;6;Cheese;16;North;0;;0;0;
.1~1902;1902;D5;Company;03;6;Cheese;16;South;19;ST;91,7;1742,3;EUR
.1~1906;1906;D5;Company;03;6;Cream;16;North;53;ST;76,96;4078,88;EUR
.1~1920;1920;D5;Company;03;6;Milk;16;South;200;ST;27;5400;EUR
.1~1924;1924;D5;Company;03;6;Yoghurt;16;North;548;ST;30,12;16506,42;EUR
.1~1934;1934;D5;Company;04;7;Butter;16;West;0;;0;0;
.1~1940;1940;D5;Company;04;7;Cheese;16;West;233;ST;91,23;21256,59;EUR
.1~1952;1952;D5;Company;04;7;Ice Cream;16;West;75;ST;50;3750;EUR
.1~1954;1954;D5;Company;04;7;Milk;16;North;126;ST;27,38;3449,88;EUR
.1~1956;1956;D5;Company;04;7;Milk;16;South;89;ST;27,38;2436,82;EUR
.1~1958;1958;D5;Company;04;7;Milk;16;West;91;ST;27,38;2491,58;EUR
.1~1964;1964;D5;Company;04;7;Yoghurt;16;West;138;ST;30,16;4162,08;EUR
.1~1972;1972;D5;Company;04;8;Cheese;16;North;18;ST;91,01;1638,18;EUR
.1~1982;1982;D5;Company;04;8;Cream;16;West;48;ST;76,02;3648,96;EUR
.1~1986;1986;D5;Company;04;8;Ice Cream;16;South;105;ST;49,9;5239,5;EUR
.1~1992;1992;D5;Company;04;8;Milk;16;South;152;ST;27,16;4128,86;EUR
.1~2002;2002;D5;Company;05;9;Butter;16;North;161;ST;67,4;10851,4;EUR
.1~2006;2006;D5;Company;05;9;Butter;16;West;33;ST;67,4;2224,2;EUR
.1~2014;2014;D5;Company;05;9;Cream;16;North;153;ST;75,95;11620,7;EUR
.1~2026;2026;D5;Company;05;9;Milk;16;North;507;ST;26,93;13650,9;EUR
.1~2034;2034;D5;Company;05;9;Yoghurt;16;South;425;ST;27,62;11751,2;EUR
.1~2040;2040;D5;Company;05;10;Butter;16;South;159;ST;67,4;10716,6;EUR
.1~2042;2042;D5;Company;05;10;Butter;16;West;36;ST;67,4;2426,4;EUR
.1~2615;2615;E5;Market;05;10;Cheese;16;North;560;ST;89,01;49822,1;EUR
.1~2621;2621;E5;Market;05;10;Cream;16;North;200;ST;76,18;15211,1;EUR
.1~2623;2623;E5;Market;05;10;Cream;16;South;492;ST;77,1;38046,31;EUR
.1~2625;2625;E5;Market;05;10;Cream;16;West;276;ST;77,76;21450,6;EUR
.1~2631;2631;E5;Market;05;10;Ice Cream;16;West;245;ST;48,68;11915,76;EUR
.1~2637;2637;E5;Market;05;10;Milk;16;West;2099;ST;28,65;59843,12;EUR
.1~2643;2643;E5;Market;05;10;Yoghurt;16;West;1233;ST;30,46;37240,36;EUR
.1~2645;2645;E5;Market;06;11;Butter;16;North;891;ST;66,46;59228,8;EUR
.1~2649;2649;E5;Market;06;11;Butter;16;West;335;ST;66,45;22263,6;EUR
.1~2663;2663;E5;Market;06;11;Ice Cream;16;North;1230;ST;49,28;60582,5;EUR
.1~2667;2667;E5;Market;06;11;Ice Cream;16;West;494;ST;49,35;24387,7;EUR
.1~2669;2669;E5;Market;06;11;Milk;16;North;2905;ST;30,27;87874,35;EUR
.1~2673;2673;E5;Market;06;11;Milk;16;West;884;ST;29,3;25755,2;EUR
.1~2685;2685;E5;Market;06;12;Butter;16;West;194;ST;66;12818;EUR
.1~2719;2719;E5;Market;07;13;Butter;16;South;1231;ST;66,74;82193,24;EUR
.1~2721;2721;E5;Market;07;13;Butter;16;West;482;ST;66,38;31982,88;EUR
.1~2723;2723;E5;Market;07;13;Cheese;16;North;530;ST;88,85;47103,1;EUR
.1~2729;2729;E5;Market;07;13;Cream;16;North;423;ST;76,86;32511,2;EUR
.1~2731;2731;E5;Market;07;13;Cream;16;South;368;ST;76,62;28218,66;EUR
.1~2737;2737;E5;Market;07;13;Ice Cream;16;South;807;ST;48,87;39418,31;EUR
.1~2741;2741;E5;Market;07;13;Milk;16;North;2581;ST;29,73;76468,72;EUR
.1~2743;2743;E5;Market;07;13;Milk;16;South;725;ST;29,32;21187,28;EUR
.1~2745;2745;E5;Market;07;13;Milk;16;West;635;ST;28,64;18166;EUR
.1~2751;2751;E5;Market;07;13;Yoghurt;16;West;621;ST;30,83;19081,93;EUR
.1~2771;2771;E5;Market;07;14;Ice Cream;16;North;1152;ST;48,13;55495,98;EUR
.1~2775;2775;E5;Market;07;14;Ice Cream;16;West;183;ST;49,46;9067,7;EUR
.1~2777;2777;E5;Market;07;14;Milk;16;North;4348;ST;29,86;129466,5;EUR
.1~2779;2779;E5;Market;07;14;Milk;16;South;700;ST;28,95;20194,99;EUR
.1~2781;2781;E5;Market;07;14;Milk;16;West;1910;ST;29,06;55389,15;EUR
.1~2785;2785;E5;Market;07;14;Yoghurt;16;South;2656;ST;31,42;83317,81;EUR
.1~2797;2797;E5;Market;08;15;Cheese;16;South;254;ST;89,1;22631;EUR
.1~2801;2801;E5;Market;08;15;Cream;16;North;415;ST;76,66;31810,05;EUR
.1~2817;2817;E5;Market;08;15;Milk;16;West;940;ST;28,85;26988,1;EUR
.1~2821;2821;E5;Market;08;15;Yoghurt;16;South;2447;ST;31,17;76070,35;EUR
.1~2829;2829;E5;Market;08;16;Butter;16;West;485;ST;64,18;31118,2;EUR
.1~2831;2831;E5;Market;08;16;Cheese;16;North;1031;ST;81,26;74607,5;EUR
.1~2837;2837;E5;Market;08;16;Cream;16;North;349;ST;76,5;26728,59;EUR
.1~2841;2841;E5;Market;08;16;Cream;16;West;324;ST;77,02;24967,66;EUR
.1~2849;2849;E5;Market;08;16;Milk;16;North;3785;ST;28,8;107831,75;EUR
.1~2851;2851;E5;Market;08;16;Milk;16;South;1189;ST;29,43;34760,95;EUR
