ID;ROW_NUMBER;PLANT;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;EVENT_TYPE;DOCUMENT_TYPE;MOVEMENT_TYPE;STORAGE_LOCATION;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;DEBIT_CREDIT_INDICATOR;UNIT;QUANTITY_ABS;QUANTITY
.1~318;318;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;18;18
.1~204;204;B9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;100;-100
.1~467;467;D9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;10;-10
.1~198;198;B9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;200;-200
.1~463;463;D9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;DD-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;1;1
.1~249;249;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;400;400
.1~373;373;C9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;53;53
.1~327;327;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;15;-15
.1~265;265;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;41;41
.1~314;314;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;15;-15
.1~366;366;C9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;11;11
.1~322;322;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;12;12
.1~258;258;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;BB-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;76;76
.1~402;402;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;105;105
.1~325;325;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;14;14
.1~324;324;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;13;13
.1~262;262;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;164;-164
.1~209;209;B9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;24;24
.1~399;399;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;162;162
.1~316;316;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;19;19
.1~315;315;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;18;18
.1~466;466;D9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;5;5
.1~201;201;B9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;BB-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;20;20
.1~462;462;D9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;20;-20
.1~390;390;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;153;153
.1~389;389;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;152;152
.1~363;363;C9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;492;-492
.1~371;371;C9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;68;68
.1~330;330;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;5;5
.1~411;411;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;60;60
.1~393;393;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;100;100
.1~313;313;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;5;5
.1~202;202;B9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;22;22
.1~260;260;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;34;34
.1~257;257;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;133;-133
.1~470;470;D9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;10;-10
.1~323;323;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;40;-40
.1~261;261;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;137;137
.1~229;229;B9;01;07;01/07;07/01/2021 00:00;2;7;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;1;-1
.1~207;207;B9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;69;-69
.1~397;397;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;162;162
.1~250;250;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;BB-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;220;220
.1~248;248;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;660;-660
.1~409;409;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;179;-179
.1~264;264;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;160;160
.1~396;396;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;300;-300
.1~311;311;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;5;5
.1~228;228;B9;01;07;01/07;07/01/2021 00:00;2;7;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;19;19
.1~321;321;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;12;12
.1~320;320;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;11;11
.1~469;469;D9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;3;3
.1~407;407;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;119;119
.1~370;370;C9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;11;11
.1~465;465;D9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;5;5
.1~205;205;B9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;29;29
.1~199;199;B9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;17;17
.1~247;247;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;40;40
.1~328;328;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;5;5
.1~412;412;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;59;59
.1~134;134;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;40;40
.1~133;133;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;40;40
.1~139;139;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;50;50
.1~82;82;A9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;17;17
.1~113;113;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;70;70
.1~108;108;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;120;120
.1~106;106;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;360;-360
.1~100;100;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;450;-450
.1~78;78;A9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;50;-50
.1~148;148;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;50;50
.1~65;65;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;150;-150
.1~132;132;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;120;-120
.1~102;102;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;60;60
.1~142;142;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;150;-150
.1~112;112;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;50;50
.1~116;116;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;210;-210
.1~63;63;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;64;64
.1~137;137;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;113;113
.1~54;54;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;114;114
.1~128;128;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;150;150
.1~68;68;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;50;50
.1~131;131;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;40;40
.1~104;104;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;60;60
.1~111;111;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;150;-150
.1~109;109;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;50;50
.1~144;144;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;64;64
.1~61;61;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;190;-190
.1~48;48;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;150;150
.1~149;149;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;50;50
.1~52;52;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;40;40
.1~84;84;A9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;16;16
.1~64;64;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;63;63
.1~136;136;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;114;114
.1~107;107;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;120;120
.1~129;129;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;150;150
.1~98;98;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;150;150
.1~47;47;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;450;-450
.1~45;45;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;150;150
.1~119;119;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;50;50
.1~66;66;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;50;50
.1~103;103;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;180;-180
.1~101;101;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;60;60
.1~49;49;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;40;40
.1~140;140;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;50;50
.1~83;83;A9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;50;-50
.1~81;81;A9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;17;17
.1~60;60;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;50;50
.1~59;59;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;50;50
.1~57;57;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;150;-150
.1~114;114;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;70;70
.1~105;105;A9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;120;120
.1~56;56;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;113;113
.1~80;80;A9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;17;17
.1~77;77;A9;01;05;01/05;05/01/2021 00:00;1;5;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;17;17
.1~147;147;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;50;50
.1~51;51;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;40;40
.1~146;146;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;63;63
.1~62;62;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;63;63
.1~135;135;A9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;340;-340
.1~55;55;A9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;340;-340
